31.75025 	 	 	 4.55798
32.05526 	 	 	 12.68723
32.36027 	 	 	 1.12732
32.66526 	 	 	 -3.20582
32.97025 	 	 	 -4.60940
33.27525 	 	 	 -1.94286
33.58026 	 	 	 0.07933
33.88525 	 	 	 -0.36830
34.19026 	 	 	 -5.32533
34.49525 	 	 	 -2.22502
34.80026 	 	 	 -1.72325
35.10528 	 	 	 -2.63120
35.41027 	 	 	 0.15640
35.71525 	 	 	 1.15867
36.02025 	 	 	 0.71836
36.32524 	 	 	 0.27613
36.63022 	 	 	 -0.50013
36.93522 	 	 	 -2.58809
37.24023 	 	 	 -7.70534
37.54523 	 	 	 -3.30929
37.85021 	 	 	 -0.68674
38.15521 	 	 	 0.13119
38.46021 	 	 	 0.10677
38.76521 	 	 	 -0.02151
39.07023 	 	 	 -0.05087
39.37520 	 	 	 -0.04447
39.68024 	 	 	 -0.03313
39.98517 	 	 	 -0.02294
40.29021 	 	 	 -0.01423
40.59516 	 	 	 -0.00725
40.90022 	 	 	 -0.00236
41.20518 	 	 	 0.00048
41.51024 	 	 	 0.00182
41.81517 	 	 	 0.00234
42.12021 	 	 	 0.00252
42.42517 	 	 	 0.00255
42.73021 	 	 	 0.00247
43.03516 	 	 	 0.00229
43.34020 	 	 	 0.00206
43.64514 	 	 	 0.00183
43.95019 	 	 	 0.00165
44.25515 	 	 	 0.00151
44.56018 	 	 	 0.00143
44.86518 	 	 	 0.00139
45.17016 	 	 	 0.00139
45.47518 	 	 	 0.00141
45.78017 	 	 	 0.00144
46.08516 	 	 	 0.00149
46.39016 	 	 	 0.00153
46.69516 	 	 	 0.00158
47.00012 	 	 	 0.00163
47.30518 	 	 	 0.00168
47.61014 	 	 	 0.00173
47.91516 	 	 	 0.00177
48.22011 	 	 	 0.00180
48.52514 	 	 	 0.00183
48.83009 	 	 	 0.00186
49.13516 	 	 	 0.00188
49.44008 	 	 	 0.00190
49.74514 	 	 	 0.00191
50.05008 	 	 	 0.00192
50.35513 	 	 	 0.00193
50.66009 	 	 	 0.00193
50.96513 	 	 	 0.00193
51.27008 	 	 	 0.00192
51.57516 	 	 	 0.00191
51.88007 	 	 	 0.00190
52.18519 	 	 	 0.00189
52.49010 	 	 	 0.00188
52.79517 	 	 	 0.00186
53.10010 	 	 	 0.00184
53.40515 	 	 	 0.00182
53.71007 	 	 	 0.00180
54.01517 	 	 	 0.00178
54.32008 	 	 	 0.00175
54.62518 	 	 	 0.00173
54.93007 	 	 	 0.00171
55.23516 	 	 	 0.00168
55.54004 	 	 	 0.00166
55.84516 	 	 	 0.00163
56.15005 	 	 	 0.00160
56.45514 	 	 	 0.00158
56.76004 	 	 	 0.00155
57.06510 	 	 	 0.00153
57.37003 	 	 	 0.00150
57.67511 	 	 	 0.00147
57.98004 	 	 	 0.00145
58.28513 	 	 	 0.00142
58.59005 	 	 	 0.00140
58.89513 	 	 	 0.00137
59.20007 	 	 	 0.00135
59.50509 	 	 	 0.00133
59.81005 	 	 	 0.00130
60.11509 	 	 	 0.00128
60.42005 	 	 	 0.00126
60.72513 	 	 	 0.00123
61.03007 	 	 	 0.00121
61.33509 	 	 	 0.00119
61.64007 	 	 	 0.00117
61.94508 	 	 	 0.00115
62.25007 	 	 	 0.00113
62.55506 	 	 	 0.00111
62.86006 	 	 	 0.00109
63.16503 	 	 	 0.00107
63.47009 	 	 	 0.00105
63.77500 	 	 	 0.00103
64.08008 	 	 	 0.00102
64.38502 	 	 	 0.00100
64.69005 	 	 	 0.00098
64.99500 	 	 	 0.00096
65.30005 	 	 	 0.00095
65.60497 	 	 	 0.00093
65.91004 	 	 	 0.00092
66.21497 	 	 	 0.00090
66.52004 	 	 	 0.00089
66.82496 	 	 	 0.00087
67.13002 	 	 	 0.00086
67.43498 	 	 	 0.00085
67.74005 	 	 	 0.00083
68.04497 	 	 	 0.00082
68.35005 	 	 	 0.00081
68.65497 	 	 	 0.00080
68.96005 	 	 	 0.00079
69.26496 	 	 	 0.00077
69.57007 	 	 	 0.00076
69.87496 	 	 	 0.00075
70.18003 	 	 	 0.00074
70.48497 	 	 	 0.00073
70.79002 	 	 	 0.00072
71.09496 	 	 	 0.00071
71.40002 	 	 	 0.00070
71.70496 	 	 	 0.00069
72.01004 	 	 	 0.00068
72.31492 	 	 	 0.00067
72.62003 	 	 	 0.00066
72.92496 	 	 	 0.00066
73.23001 	 	 	 0.00065
73.53498 	 	 	 0.00064
73.83999 	 	 	 0.00063
74.14495 	 	 	 0.00062
74.44996 	 	 	 0.00062
74.75494 	 	 	 0.00061
75.05998 	 	 	 0.00060
75.36496 	 	 	 0.00060
75.66994 	 	 	 0.00059
75.97497 	 	 	 0.00058
76.27994 	 	 	 0.00058
76.58496 	 	 	 0.00057
76.88996 	 	 	 0.00056
77.19498 	 	 	 0.00056
77.49991 	 	 	 0.00055
77.80500 	 	 	 0.00055
78.11000 	 	 	 0.00054
78.41504 	 	 	 0.00053
78.71994 	 	 	 0.00053
79.02502 	 	 	 0.00052
79.32991 	 	 	 0.00052
79.63497 	 	 	 0.00051
79.93994 	 	 	 0.00051
80.24496 	 	 	 0.00050
80.54991 	 	 	 0.00050
80.85497 	 	 	 0.00049
81.15989 	 	 	 0.00049
81.46493 	 	 	 0.00049
81.76988 	 	 	 0.00048
82.07496 	 	 	 0.00048
82.37995 	 	 	 0.00047
82.68489 	 	 	 0.00047
82.98990 	 	 	 0.00046
83.29491 	 	 	 0.00046
83.59992 	 	 	 0.00046
83.90488 	 	 	 0.00045
84.20994 	 	 	 0.00045
84.51492 	 	 	 0.00045
84.81994 	 	 	 0.00044
85.12487 	 	 	 0.00044
85.42989 	 	 	 0.00044
85.73489 	 	 	 0.00043
86.03990 	 	 	 0.00043
86.34484 	 	 	 0.00043
86.64993 	 	 	 0.00042
86.95484 	 	 	 0.00042
87.25989 	 	 	 0.00042
87.56484 	 	 	 0.00041
87.86994 	 	 	 0.00041
88.17484 	 	 	 0.00041
88.47991 	 	 	 0.00040
88.78486 	 	 	 0.00040
89.08995 	 	 	 0.00040
89.39483 	 	 	 0.00040
89.69992 	 	 	 0.00039
90.00479 	 	 	 0.00039
90.30998 	 	 	 0.00039
90.61477 	 	 	 0.00039
90.91996 	 	 	 0.00038
91.22479 	 	 	 0.00038
91.52993 	 	 	 0.00038
91.83480 	 	 	 0.00038
92.13988 	 	 	 0.00037
92.44480 	 	 	 0.00037
92.74999 	 	 	 0.00037
93.05474 	 	 	 0.00037
93.35996 	 	 	 0.00036
93.66480 	 	 	 0.00036
93.96998 	 	 	 0.00036
94.27474 	 	 	 0.00036
94.57989 	 	 	 0.00036
94.88488 	 	 	 0.00035
95.18996 	 	 	 0.00035
95.49479 	 	 	 0.00035
95.79990 	 	 	 0.00035
96.10489 	 	 	 0.00035
96.40997 	 	 	 0.00034
96.71479 	 	 	 0.00034
97.01992 	 	 	 0.00034
97.32487 	 	 	 0.00034
97.62991 	 	 	 0.00034
97.93483 	 	 	 0.00033
98.23986 	 	 	 0.00033
98.54491 	 	 	 0.00033
98.84982 	 	 	 0.00033
99.15481 	 	 	 0.00033
99.45985 	 	 	 0.00033
99.76486 	 	 	 0.00032
100.06986 	 	 	 0.00032
100.37478 	 	 	 0.00032
100.67981 	 	 	 0.00032
100.98484 	 	 	 0.00032
101.28982 	 	 	 0.00032
101.59482 	 	 	 0.00031
101.89981 	 	 	 0.00031
102.20492 	 	 	 0.00031
102.50984 	 	 	 0.00031
102.81480 	 	 	 0.00031
103.11980 	 	 	 0.00031
103.42487 	 	 	 0.00031
103.72982 	 	 	 0.00030
104.03477 	 	 	 0.00030
104.33981 	 	 	 0.00030
104.64496 	 	 	 0.00030
104.94967 	 	 	 0.00030
105.25481 	 	 	 0.00030
105.55978 	 	 	 0.00030
105.86486 	 	 	 0.00029
106.16971 	 	 	 0.00029
106.47480 	 	 	 0.00029
106.77976 	 	 	 0.00029
107.08489 	 	 	 0.00029
107.38971 	 	 	 0.00029
107.69485 	 	 	 0.00029
107.99976 	 	 	 0.00029
108.30489 	 	 	 0.00028
108.60968 	 	 	 0.00028
108.91485 	 	 	 0.00028
109.21974 	 	 	 0.00028
109.52482 	 	 	 0.00028
109.82971 	 	 	 0.00028
110.13481 	 	 	 0.00028
110.43980 	 	 	 0.00028
110.74482 	 	 	 0.00027
111.04966 	 	 	 0.00027
111.35486 	 	 	 0.00027
111.65971 	 	 	 0.00027
111.96493 	 	 	 0.00027
112.26963 	 	 	 0.00027
112.57483 	 	 	 0.00027
112.87983 	 	 	 0.00027
113.18483 	 	 	 0.00026
113.48973 	 	 	 0.00026
113.79484 	 	 	 0.00026
114.09977 	 	 	 0.00026
114.40480 	 	 	 0.00026
114.70971 	 	 	 0.00026
115.01485 	 	 	 0.00026
115.31975 	 	 	 0.00026
115.62473 	 	 	 0.00026
115.92972 	 	 	 0.00026
116.23478 	 	 	 0.00025
116.53978 	 	 	 0.00025
116.84470 	 	 	 0.00025
117.14977 	 	 	 0.00025
117.45473 	 	 	 0.00025
117.75982 	 	 	 0.00025
118.06473 	 	 	 0.00025
118.36968 	 	 	 0.00025
118.67475 	 	 	 0.00025
118.97978 	 	 	 0.00025
119.28473 	 	 	 0.00024
119.58977 	 	 	 0.00024
119.89468 	 	 	 0.00024
120.19983 	 	 	 0.00024
120.50463 	 	 	 0.00024
120.80974 	 	 	 0.00024
121.11471 	 	 	 0.00024
121.41983 	 	 	 0.00024
121.72460 	 	 	 0.00024
122.02970 	 	 	 0.00024
122.33477 	 	 	 0.00024
122.63984 	 	 	 0.00023
122.94462 	 	 	 0.00023
123.24974 	 	 	 0.00023
123.55474 	 	 	 0.00023
123.85981 	 	 	 0.00023
124.16462 	 	 	 0.00023
124.46979 	 	 	 0.00023
124.77473 	 	 	 0.00023
125.07972 	 	 	 0.00023
125.38468 	 	 	 0.00023
125.68974 	 	 	 0.00023
125.99466 	 	 	 0.00022
126.29967 	 	 	 0.00022
126.60460 	 	 	 0.00022
126.90981 	 	 	 0.00022
127.21467 	 	 	 0.00022
127.51966 	 	 	 0.00022
127.82460 	 	 	 0.00022
128.12977 	 	 	 0.00022
128.43470 	 	 	 0.00022
128.73971 	 	 	 0.00022
129.04459 	 	 	 0.00022
129.34975 	 	 	 0.00022
129.65472 	 	 	 0.00021
129.95977 	 	 	 0.00021
130.26459 	 	 	 0.00021
130.56981 	 	 	 0.00021
130.87472 	 	 	 0.00021
131.17970 	 	 	 0.00021
131.48469 	 	 	 0.00021
131.78975 	 	 	 0.00021
132.09475 	 	 	 0.00021
132.39962 	 	 	 0.00021
132.70466 	 	 	 0.00021
133.00976 	 	 	 0.00021
133.31468 	 	 	 0.00021
133.61959 	 	 	 0.00021
133.92465 	 	 	 0.00020
134.22971 	 	 	 0.00020
134.53472 	 	 	 0.00020
134.83958 	 	 	 0.00020
135.14464 	 	 	 0.00020
135.44966 	 	 	 0.00020
135.75470 	 	 	 0.00020
136.05958 	 	 	 0.00020
136.36465 	 	 	 0.00020
136.66972 	 	 	 0.00020
136.97475 	 	 	 0.00020
137.27962 	 	 	 0.00020
137.58460 	 	 	 0.00020
137.88971 	 	 	 0.00020
138.19475 	 	 	 0.00019
138.49947 	 	 	 0.00019
138.80460 	 	 	 0.00019
139.10970 	 	 	 0.00019
139.41477 	 	 	 0.00019
139.71948 	 	 	 0.00019
140.02459 	 	 	 0.00019
140.32970 	 	 	 0.00019
140.63474 	 	 	 0.00019
140.93956 	 	 	 0.00019
141.24463 	 	 	 0.00019
141.54970 	 	 	 0.00019
141.85474 	 	 	 0.00019
142.15960 	 	 	 0.00019
142.46473 	 	 	 0.00019
142.76969 	 	 	 0.00018
143.07469 	 	 	 0.00018
143.37958 	 	 	 0.00018
143.68468 	 	 	 0.00018
143.98967 	 	 	 0.00018
144.29460 	 	 	 0.00018
144.59959 	 	 	 0.00018
144.90468 	 	 	 0.00018
145.20971 	 	 	 0.00018
145.51462 	 	 	 0.00018
145.81957 	 	 	 0.00018
146.12464 	 	 	 0.00018
146.42970 	 	 	 0.00018
146.73469 	 	 	 0.00018
147.03962 	 	 	 0.00018
147.34467 	 	 	 0.00018
147.64976 	 	 	 0.00018
147.95461 	 	 	 0.00017
148.25971 	 	 	 0.00017
148.56471 	 	 	 0.00017
148.86971 	 	 	 0.00017
149.17458 	 	 	 0.00017
149.47962 	 	 	 0.00017
149.78466 	 	 	 0.00017
150.08974 	 	 	 0.00017
150.39458 	 	 	 0.00017
150.69966 	 	 	 0.00017
151.00463 	 	 	 0.00017
151.30969 	 	 	 0.00017
151.61462 	 	 	 0.00017
151.91962 	 	 	 0.00017
152.22470 	 	 	 0.00017
